path,label
..\..\1. Data\data2\cats_and_dogs\dogs\dog.204.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.205.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.206.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.207.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.208.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.209.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.21.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.210.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.211.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.212.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.213.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.214.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.215.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.216.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.217.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.218.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.219.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.22.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.220.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.221.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.222.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.223.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.224.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.225.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.226.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.227.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.228.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.229.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.23.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.230.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.231.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.232.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.233.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.234.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.235.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.236.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.237.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.238.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.239.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.24.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.240.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.241.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.242.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.243.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.244.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.245.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.246.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.247.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.248.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.249.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.25.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.250.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.251.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.252.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.253.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.254.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.255.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.256.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.257.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.258.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.259.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.26.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.260.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.261.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.262.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.263.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.264.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.265.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.266.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.267.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.268.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.269.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.27.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.270.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.271.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.272.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.273.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.274.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.275.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.276.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.277.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.278.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.279.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.28.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.280.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.281.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.282.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.283.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.284.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.285.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.286.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.287.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.288.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.289.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.29.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.290.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.291.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.292.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.293.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.294.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.295.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.296.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.297.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.298.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.299.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.3.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.30.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.300.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.301.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.302.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.303.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.304.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.305.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.306.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.307.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.308.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.309.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.31.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.310.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.311.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.312.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.313.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.314.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.315.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.316.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.317.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.318.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.319.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.32.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.320.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.321.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.322.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.323.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.324.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.325.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.326.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.327.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.328.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.329.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.33.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.330.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.331.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.332.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.333.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.334.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.335.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.336.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.337.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.338.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.339.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.34.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.340.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.341.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.342.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.343.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.344.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.345.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.346.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.347.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.348.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.349.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.35.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.350.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.351.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.352.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.353.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.354.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.355.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.356.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.357.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.358.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.359.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.36.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.360.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.361.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.362.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.363.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.364.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.365.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.366.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.367.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.368.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.369.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.37.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.370.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.371.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.372.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.373.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.374.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.375.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.376.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.377.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.378.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.379.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.38.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.380.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.381.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.382.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.383.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.384.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.385.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.386.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.387.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.388.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.389.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.39.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.390.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.391.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.392.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.393.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.394.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.395.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.396.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.397.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.398.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.399.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.4.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.40.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.400.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.401.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.402.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.403.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.404.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.405.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.406.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.407.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.408.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.409.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.41.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.410.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.411.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.412.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.413.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.414.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.415.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.416.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.417.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.418.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.419.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.42.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.420.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.421.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.422.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.423.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.424.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.425.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.426.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.427.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.428.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.429.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.43.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.430.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.431.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.432.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.433.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.434.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.435.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.436.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.437.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.438.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.439.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.44.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.440.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.441.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.442.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.443.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.444.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.445.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.446.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.447.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.448.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.449.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.45.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.450.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.451.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.452.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.453.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.454.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.455.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.456.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.457.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.458.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.459.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.46.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.460.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.461.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.462.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.463.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.464.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.465.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.466.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.467.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.468.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.469.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.47.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.470.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.471.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.472.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.473.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.474.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.475.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.476.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.477.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.478.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.479.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.48.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.480.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.481.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.482.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.483.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.484.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.485.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.486.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.487.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.488.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.489.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.49.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.490.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.491.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.492.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.493.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.494.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.495.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.496.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.497.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.498.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.499.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.5.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.50.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.500.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.501.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.502.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.503.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.504.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.505.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.506.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.507.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.508.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.509.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.51.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.510.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.511.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.512.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.513.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.514.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.515.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.516.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.517.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.518.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.519.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.52.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.520.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.521.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.522.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.523.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.524.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.525.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.526.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.527.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.528.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.529.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.53.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.530.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.531.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.532.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.533.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.534.jpg,dogs
..\..\1. Data\data2\cats_and_dogs\dogs\dog.535.jpg,dogs
